X,Y,kom,stan,typ,stav,ku,NAZ_CZNUTS3
14.4539,48.95917,"3","113.516", ,řešeno,Litvínovice,Jihočeský kraj
14.45385,48.95875,"3","113.565", ,řešeno,Litvínovice,Jihočeský kraj
14.45424,48.95817,"3","113.633", ,řešeno,Litvínovice,Jihočeský kraj
14.45379,48.9582,"3","113.623", ,řešeno,Litvínovice,Jihočeský kraj
14.4544,48.95687,"3","113.778", ,řešeno,Litvínovice,Jihočeský kraj
14.45447,48.95589,"3","113.886", ,řešeno,Litvínovice,Jihočeský kraj
14.45291,48.9473,"3","114.873", ,řešeno,Planá u Českých Budějovic,Jihočeský kraj
14.45243,48.94624,"3","114.997", ,řešeno,Planá u Českých Budějovic,Jihočeský kraj
14.45231,48.94553,"3","115.072", ,řešeno,Planá u Českých Budějovic,Jihočeský kraj
14.45231,48.94533,"3","115.095", ,řešeno,Planá u Českých Budějovic,Jihočeský kraj
14.45097,48.94377,"3","115.292", ,řešeno,Planá u Českých Budějovic,Jihočeský kraj
14.45063,48.94276,"3","115.405", ,řešeno,Planá u Českých Budějovic,Jihočeský kraj
14.44973,48.94166,"3","115.541", ,řešeno,Planá u Českých Budějovic,Jihočeský kraj
14.44893,48.9398,"3","115.756", ,řešeno,Planá u Českých Budějovic,Jihočeský kraj
14.44763,48.9315,"3","116.692", ,řešeno,Boršov nad Vltavou,Jihočeský kraj
14.44606,48.92575,"3","117.351", ,řešeno,Boršov nad Vltavou,Jihočeský kraj
14.4458,48.92481,"3","117.444", ,řešeno,Boršov nad Vltavou,Jihočeský kraj
14.44357,48.92322,"3","117.684", ,řešeno,Boršov nad Vltavou,Jihočeský kraj
14.44342,48.92316,"3","117.697", ,řešeno,Boršov nad Vltavou,Jihočeský kraj
14.44201,48.92224,"3","117.837", ,řešeno,Boršov nad Vltavou,Jihočeský kraj
14.44141,48.92216,"3","117.879", ,řešeno,Boršov nad Vltavou,Jihočeský kraj
14.43905,48.92117,"3","118.084", ,řešeno,Boršov nad Vltavou,Jihočeský kraj
14.44119,48.90785,"3","119.747", ,řešeno,Kamenný Újezd,Jihočeský kraj
14.44047,48.90172,"3","120.434", ,řešeno,Kamenný Újezd,Jihočeský kraj
14.43992,48.9004,"3","120.586", ,řešeno,Kamenný Újezd,Jihočeský kraj
14.44006,48.89999,"3","120.628", ,řešeno,Kamenný Újezd,Jihočeský kraj
14.43886,48.89716,"3","120.954", ,řešeno,Kamenný Újezd,Jihočeský kraj
14.43878,48.89702,"3","120.956", ,řešeno,Kamenný Újezd,Jihočeský kraj
14.4379,48.89581,"3","121.117", ,řešeno,Kamenný Újezd,Jihočeský kraj
14.44621,48.88373,"3","122.066", ,řešeno,Krasejovka,Jihočeský kraj
14.45852,48.82153,"3","129.149", ,řešeno,Velešín,Jihočeský kraj
14.45866,48.82143,"3","129.161", ,odstraněno,Velešín,Jihočeský kraj
14.45861,48.82126,"3","129.173", ,odstraněno,Velešín,Jihočeský kraj
14.4715,48.76771,"3","135.849", ,řešeno,Střítež u Kaplice,Jihočeský kraj
14.47418,48.76433,"3","136.274", ,řešeno,Žďár u Kaplice,Jihočeský kraj
14.47512,48.7629,"3","136.447", ,řešeno,Žďár u Kaplice,Jihočeský kraj
14.48366,48.75074,"3","137.943", ,řešeno,Kaplice,Jihočeský kraj
14.48409,48.75032,"3","137.999", ,odstraněno,Kaplice,Jihočeský kraj
14.48436,48.75,"3","138.039", ,odstraněno,Kaplice,Jihočeský kraj
14.48464,48.74971,"3","138.075", ,řešeno,Kaplice,Jihočeský kraj
14.48572,48.74202,"3","138.936", ,řešeno,Kaplice,Jihočeský kraj
14.48519,48.74136,"3","139.018", ,řešeno,Kaplice,Jihočeský kraj
14.48429,48.74071,"3","139.113", ,řešeno,Kaplice,Jihočeský kraj
14.48217,48.73917,"3","139.343", ,řešeno,Kaplice,Jihočeský kraj
14.4806,48.73055,"3","140.311", ,řešeno,Kaplice,Jihočeský kraj
14.48057,48.73051,"3","140.316", ,řešeno,Kaplice,Jihočeský kraj
14.48073,48.73026,"3","140.344", ,řešeno,Kaplice,Jihočeský kraj
14.48066,48.73009,"3","140.364", ,řešeno,Kaplice,Jihočeský kraj
14.48061,48.72931,"3","140.451", ,řešeno,Kaplice,Jihočeský kraj
14.48071,48.72918,"3","140.465", ,řešeno,Kaplice,Jihočeský kraj
14.48045,48.72797,"3","140.602", ,řešeno,Kaplice,Jihočeský kraj
14.47897,48.71967,"3","141.523", ,řešeno,Kaplice,Jihočeský kraj
14.47857,48.71866,"3","141.638", ,řešeno,Kaplice,Jihočeský kraj
14.38993,49.02396,"20","204.286", ,řešeno,Čejkovice u Hluboké nad Vltavou,Jihočeský kraj
14.39098,49.02346,"20","204.38", ,odstraněno,Čejkovice u Hluboké nad Vltavou,Jihočeský kraj
14.33195,49.04486,"20","199.409", ,řešeno,Pištín,Jihočeský kraj
14.33195,49.04486,"20","199.409", ,řešeno,Pištín,Jihočeský kraj
14.33536,49.04342,"20","199.706", ,řešeno,Pištín,Jihočeský kraj
14.32906,49.04636,"20","199.14", ,odstraněno,Pištín,Jihočeský kraj
14.32906,49.04636,"20","199.14", ,odstraněno,Pištín,Jihočeský kraj
14.31881,49.0523,"20","198.121", ,řešeno,Pištín,Jihočeský kraj
14.3093,49.05752,"20","197.207", ,řešeno,Plástovice,Jihočeský kraj
14.29313,49.06994,"20","195.39", ,odstraněno,Plástovice,Jihočeský kraj
14.28784,49.07363,"20","194.825", ,odstraněno,Sedlec u Českých Budějovic,Jihočeský kraj
14.28574,49.07443,"20","194.651", ,odstraněno,Sedlec u Českých Budějovic,Jihočeský kraj
14.24676,49.09774,"20","190.73", ,odstraněno,Malovičky,Jihočeský kraj
14.24227,49.10071,"20","190.265", ,odstraněno,Malovičky,Jihočeský kraj
14.20203,49.12422,"20","186.31", ,odstraněno, ,Jihočeský kraj
14.20069,49.12656,"20","186.034", ,řešeno, ,Jihočeský kraj
14.19943,49.12881,"20","185.768", ,řešeno, ,Jihočeský kraj
14.19948,49.12917,"20","185.731", ,řešeno, ,Jihočeský kraj
14.19896,49.12997,"20","185.635", ,odstraněno, ,Jihočeský kraj
14.1962,49.1484,"20","183.57", ,odstraněno,Vodňany,Jihočeský kraj
14.1951,49.15163,"20","183.198", ,odstraněno,Čavyně,Jihočeský kraj
14.1947,49.15328,"20","183.013", ,řešeno,Čavyně,Jihočeský kraj
14.1917,49.15796,"20","182.446", ,odstraněno,Radčice u Vodňan,Jihočeský kraj
14.18952,49.16152,"20","182.019", ,odstraněno,Radčice u Vodňan,Jihočeský kraj
14.19151,49.16989,"20","181.056", ,odstraněno,Radčice u Vodňan,Jihočeský kraj
14.19497,49.17324,"20","180.605", ,odstraněno,Radčice u Vodňan,Jihočeský kraj
14.19753,49.17601,"20","180.245", ,odstraněno,Milenovice,Jihočeský kraj
14.21183,49.19451,"20","177.93", ,odstraněno,Protivín,Jihočeský kraj
14.21159,49.19509,"20","177.863", ,odstraněno,Protivín,Jihočeský kraj
14.21172,49.19589,"20","177.773", ,odstraněno,Protivín,Jihočeský kraj
14.21167,49.19651,"20","177.702", ,odstraněno,Protivín,Jihočeský kraj
14.20889,49.20235,"20","177.018", ,odstraněno,Protivín,Jihočeský kraj
14.20912,49.20268,"20","176.981", ,odstraněno,Protivín,Jihočeský kraj
14.21206,49.20734,"20","176.414", ,řešeno,Protivín,Jihočeský kraj
14.21203,49.20745,"20","176.404", ,odstraněno,Protivín,Jihočeský kraj
14.21691,49.22507,"20","174.301", ,odstraněno,Žďár u Protivína,Jihočeský kraj
14.21658,49.22574,"20","174.223", ,odstraněno,Žďár u Protivína,Jihočeský kraj
14.20547,49.2421,"20","172.232", ,řešeno, ,Jihočeský kraj
14.19191,49.26293,"20","169.713", ,odstraněno,Selibov,Jihočeský kraj
14.19191,49.26293,"20","169.713", ,odstraněno,Selibov,Jihočeský kraj
14.1867,49.27112,"20","168.725", ,odstraněno,Nový Dvůr u Písku,Jihočeský kraj
14.17258,49.28679,"20","166.697", ,řešeno,Semice u Písku,Jihočeský kraj
14.17239,49.28728,"20","166.642", ,řešeno,Semice u Písku,Jihočeský kraj
14.47264,48.70764,"3","142.977", ,odstraněno,Zdíky,Jihočeský kraj
14.46732,48.69774,"3","144.18", ,odstraněno,Suchdol u Bujanova,Jihočeský kraj
14.4674,48.69782,"3","144.17", ,řešeno,Suchdol u Bujanova,Jihočeský kraj
14.46506,48.69534,"3","144.494", ,řešeno,Suchdol u Bujanova,Jihočeský kraj
14.46133,48.69186,"3","144.978", ,řešeno,Suchdol u Bujanova,Jihočeský kraj
14.46101,48.69192,"3","144.981", ,řešeno,Suchdol u Bujanova,Jihočeský kraj
14.45711,48.6842,"3","145.884", ,řešeno,Suchdol u Bujanova,Jihočeský kraj
14.44648,48.66518,"3","148.201", ,odstraněno,Dolní Dvořiště,Jihočeský kraj
14.44648,48.66488,"3","148.234", ,odstraněno,Dolní Dvořiště,Jihočeský kraj
14.44313,48.65781,"3","149.058", ,odstraněno,Dolní Dvořiště,Jihočeský kraj
14.44809,48.65179,"3","149.943", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.44807,48.65188,"3","149.939", ,odstraněno,Dolní Dvořiště,Jihočeský kraj
14.45102,48.65205,"3","150.17", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45174,48.65201,"3","150.222", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45301,48.65191,"3","150.302", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45327,48.65137,"3","150.352", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45313,48.65119,"3","150.371", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45302,48.651,"3","150.392", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45321,48.65075,"3","150.421", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45298,48.64987,"3","150.519", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45352,48.64997,"3","150.511", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45334,48.6498,"3","150.528", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45322,48.64975,"3","150.532", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45315,48.64971,"3","150.538", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45301,48.64925,"3","150.588", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45326,48.64904,"3","150.612", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45335,48.64777,"3","150.754", ,odstraněno,Dolní Dvořiště,Jihočeský kraj
14.45345,48.64726,"3","150.811", ,odstraněno,Dolní Dvořiště,Jihočeský kraj
14.45343,48.6471,"3","150.829", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.4538,48.64685,"3","150.858", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45349,48.64567,"3","150.99", ,odstraněno,Dolní Dvořiště,Jihočeský kraj
14.45375,48.64543,"3","151.021", ,řešeno,Dolní Dvořiště,Jihočeský kraj
14.45365,48.6453,"3","151.034", ,odstraněno,Dolní Dvořiště,Jihočeský kraj
14.16201,49.29555,"20","165.385", ,řešeno,Písek,Jihočeský kraj
14.15023,49.29618,"20","164.519", ,řešeno,Písek,Jihočeský kraj
14.15239,49.29615,"20","164.677", ,řešeno,Písek,Jihočeský kraj
14.16516,49.29472,"20","165.631", ,řešeno,Písek,Jihočeský kraj
14.16682,49.29399,"20","165.775", ,řešeno,Písek,Jihočeský kraj
14.16703,49.29387,"20","165.794", ,řešeno,Písek,Jihočeský kraj
14.16891,49.29274,"20","165.979", ,řešeno,Písek,Jihočeský kraj
14.17268,49.28737,"20","166.638", ,odstraněno,Semice u Písku,Jihočeský kraj
14.1745,49.28453,"20","166.984", ,řešeno,Semice u Písku,Jihočeský kraj
14.17719,49.28239,"20","167.294", ,řešeno,Semice u Písku,Jihočeský kraj
14.18092,49.27862,"20","167.792", ,odstraněno,Smrkovice,Jihočeský kraj
14.1874,49.27094,"20","168.764", ,řešeno,Nový Dvůr u Písku,Jihočeský kraj
14.18807,49.26951,"20","168.93", ,odstraněno,Nový Dvůr u Písku,Jihočeský kraj
14.19257,49.26195,"20","169.832", ,odstraněno,Selibov,Jihočeský kraj
14.19526,49.25789,"20","170.324", ,odstraněno,Selibov,Jihočeský kraj
14.19621,49.25674,"20","170.469", ,odstraněno,Selibov,Jihočeský kraj
14.19658,49.25633,"20","170.521", ,odstraněno,Selibov,Jihočeský kraj
14.19701,49.25599,"20","170.569", ,odstraněno,Selibov,Jihočeský kraj
14.20401,49.24445,"20","171.95", ,odstraněno, ,Jihočeský kraj
14.20636,49.24135,"20","172.334", ,odstraněno, ,Jihočeský kraj
14.21786,49.22326,"20","174.514", ,odstraněno,Myšenec,Jihočeský kraj
14.21917,49.21825,"20","175.081", ,odstraněno,Protivín,Jihočeský kraj
14.21105,49.20607,"20","176.574", ,odstraněno,Protivín,Jihočeský kraj
14.20989,49.20439,"20","176.779", ,řešeno,Protivín,Jihočeský kraj
14.20931,49.20244,"20","177.008", ,řešeno,Protivín,Jihočeský kraj
14.21123,49.19852,"20","177.477", ,řešeno,Protivín,Jihočeský kraj
14.21136,49.19809,"20","177.526", ,řešeno,Protivín,Jihočeský kraj
14.21215,49.19638,"20","177.721", ,odstraněno,Protivín,Jihočeský kraj
14.21217,49.19619,"20","177.741", ,odstraněno,Protivín,Jihočeský kraj
14.21167,49.19335,"20","178.059", ,odstraněno,Protivín,Jihočeský kraj
14.04994,49.38214,D4,"79.694",valník,odstraněno,Malčice u Mirotic,Jihočeský kraj
13.90292,49.41396,"20","140.394", ,řešeno,Blatná,Jihočeský kraj
14.04088,49.40323,D4,"76,891",valník,řešeno,Radobytce,Jihočeský kraj
14.03944,49.40794,D4,"76,356", ,odstraněno,Radobytce,Jihočeský kraj
14.03917,49.41146,D4,"75,987", ,řešeno,Radobytce,Jihočeský kraj
14.03874,49.41145,D4,"75,979", ,řešeno,Radobytce,Jihočeský kraj
14.34621,49.03963,"20", , ,odstraněno,Pištín,Jihočeský kraj
14.66165,49.48058,D3,"69.6", ,řešeno,Moraveč u Chotovin,Jihočeský kraj
14.66123,49.47361,D3,"0.014", ,řešeno,Červené Záhoří,Jihočeský kraj
14.66153,49.47515,D3,"70.3", ,řešeno,Červené Záhoří,Jihočeský kraj
14.67992,49.44091,D3,"74.397", ,odstraněno,Čekanice u Tábora,Jihočeský kraj
14.68294,49.43982,D3,"74.639", ,odstraněno,Čekanice u Tábora,Jihočeský kraj
14.70102,49.42486,D3,"76.828", ,odstraněno,Měšice u Tábora,Jihočeský kraj
14.70281,49.42279,D3,"77.104",most,odstraněno,Měšice u Tábora,Jihočeský kraj
14.71181,49.41268,D3,"78.384", ,odstraněno,Měšice u Tábora,Jihočeský kraj
14.71194,49.41195,D3,"78.49", ,odstraněno,Měšice u Tábora,Jihočeský kraj
14.71486,49.40986,D3,"78.755", ,řešeno,Měšice u Tábora,Jihočeský kraj
14.71531,49.40859,D3,"78.91", ,řešeno,Měšice u Tábora,Jihočeský kraj
14.71548,49.40839,D3,"78.964", ,řešeno,Měšice u Tábora,Jihočeský kraj
14.71544,49.40829,D3,"78.971", ,řešeno,Měšice u Tábora,Jihočeský kraj
14.71833,49.40501,D3,"79.375",most,odstraněno,Měšice u Tábora,Jihočeský kraj
14.73513,49.26704,D3,"0.146", ,není RZ,Zvěrotice,Jihočeský kraj
14.6771,49.17376,D3,"103,66",most,odstraněno,Veselí nad Lužnicí,Jihočeský kraj
14.67717,49.17388,D3,"103,50",most,odstraněno,Veselí nad Lužnicí,Jihočeský kraj
14.68401,49.18729,D3,"105,4",Oplocení,řešeno,Veselí nad Lužnicí,Jihočeský kraj
14.68413,49.18763,D3,"105,35",Oplocení,řešeno,Veselí nad Lužnicí,Jihočeský kraj
14.68454,49.18827,D3,"105,3", ,řešeno,Veselí nad Lužnicí,Jihočeský kraj
14.68516,49.18902,D3,"105,00", ,řešeno,Veselí nad Lužnicí,Jihočeský kraj
14.7281,49.24454,D3,"97,81", ,řešeno,Soběslav,Jihočeský kraj
14.72855,49.24561,D3," 97,6", ,řešeno,Soběslav,Jihočeský kraj
14.7184,49.40492,D3,"79,4",most,odstraněno,Měšice u Tábora,Jihočeský kraj
14.70291,49.42271,D3,"77,08",most,odstraněno,Měšice u Tábora,Jihočeský kraj
14.70299,49.42275,D3,"77.08",most,řešeno,Měšice u Tábora,Jihočeský kraj
14.71852,49.40495,D3,"79.4",most,řešeno,Měšice u Tábora,Jihočeský kraj
14.71849,49.40504,D3,"79.375",most,řešeno,Měšice u Tábora,Jihočeský kraj
14.70272,49.42274,D3,"77,1",most,řešeno,Měšice u Tábora,Jihočeský kraj
14.7063,49.4182,D3,"77,66",M,řešeno,Měšice u Tábora,Jihočeský kraj
13.13046,49.3682,"22","23.233", ,odstraněno,Libkov,Plzeňský kraj
13.09057,49.59062,"26","38.146", ,odstraněno,Holýšov,Plzeňský kraj
13.60947,49.61236,"19","12.827", ,odstraněno,Spálené Poříčí,Plzeňský kraj
13.31593,49.55058,"27","154.215", ,odstraněno,Lužany u Přeštic,Plzeňský kraj
13.33646,49.64513,"27","143.13", ,odstraněno,Dobřany,Plzeňský kraj
13.17289,49.37541,"22","26.621", ,odstraněno,Soustov,Plzeňský kraj
13.14551,49.88587,"20","55.682", ,odstraněno,Úněšov,Plzeňský kraj
12.53148,49.64493,D5,"150.40",Budova,není RZ,Střeble,Plzeňský kraj
12.5317,49.64512,D5,"150,35", ,není RZ,Střeble,Plzeňský kraj
12.5315,49.64567,D5,"150.237",Budova,není RZ,Střeble,Plzeňský kraj
12.52949,49.64618,D5,"150.305", ,není RZ,Střeble,Plzeňský kraj
12.53283,49.64824,D5,"149.959",totem,není RZ,Střeble,Plzeňský kraj
12.59838,49.67688,D5,"143.98", ,není RZ,Svatá Kateřina u Rozvadova,Plzeňský kraj
12.60322,49.67856,D5,"143.583", ,není RZ,Svatá Kateřina u Rozvadova,Plzeňský kraj
12.60425,49.67864,D5,"143.509",totem,není RZ,Svatá Kateřina u Rozvadova,Plzeňský kraj
13.02445,49.39291,"22","14.147", ,odstraněno,Kdyně,Plzeňský kraj
13.59895,49.75523,D5,"60.28", ,odstraněno,Rokycany,Plzeňský kraj
13.60566,49.75568,D5,"59.861", ,odstraněno,Rokycany,Plzeňský kraj
13.04066,49.5435,"26","44.987", ,řešeno,Vránov,Plzeňský kraj
12.85383,49.3498,"26","75.859", ,řešeno, ,Plzeňský kraj
12.85792,49.37966,"26","72.334", ,řešeno,Babylon,Plzeňský kraj
13.02368,49.53936,"26","46.299", ,řešeno,Křenovy,Plzeňský kraj
12.73433,49.86482,"21","14.808", ,řešeno,Planá u Mariánských Lázní,Plzeňský kraj
12.73412,49.86499,"21","14.833", ,řešeno,Planá u Mariánských Lázní,Plzeňský kraj
12.73889,49.86158,"21","14.313", ,řešeno,Planá u Mariánských Lázní,Plzeňský kraj
13.10653,49.36589,"22","21.321", ,řešeno,Loučim,Plzeňský kraj
12.86077,49.39158,"26","70.971", ,řešeno,Babylon,Plzeňský kraj
12.85326,49.35431,"26","75.355", ,řešeno, ,Plzeňský kraj
12.85361,49.34921,"26","75.925", ,řešeno, ,Plzeňský kraj
12.85363,49.34972,"26","75.869", ,řešeno, ,Plzeňský kraj
12.85337,49.34877,"26","75.976", ,řešeno, ,Plzeňský kraj
12.8538,49.34954,"26","75.886", ,řešeno, ,Plzeňský kraj
12.85373,49.34919,"26","75.924", ,řešeno, ,Plzeňský kraj
12.85337,49.34883,"26","75.97", ,řešeno, ,Plzeňský kraj
12.85335,49.34891,"26","75.962", ,řešeno, ,Plzeňský kraj
12.85329,49.34866,"26","75.991", ,řešeno, ,Plzeňský kraj
12.85189,49.3456,"26","76.343", ,řešeno, ,Plzeňský kraj
12.85118,49.34337,"26","76.63", ,řešeno, ,Plzeňský kraj
12.85149,49.34401,"26","76.57", ,řešeno, ,Plzeňský kraj
12.85108,49.34198,"26","0", ,řešeno, ,Plzeňský kraj
12.85106,49.34319,"26","76.651", ,řešeno, ,Plzeňský kraj
12.85108,49.34318,"26","76.652", ,řešeno, ,Plzeňský kraj
13.11302,49.6027,"26","35.973", ,řešeno,Holýšov,Plzeňský kraj
13.11286,49.60266,"26","35.985", ,řešeno,Holýšov,Plzeňský kraj
13.10799,49.59945,"26","36.487", ,řešeno,Holýšov,Plzeňský kraj
13.10673,49.59856,"26","36.622", ,řešeno,Holýšov,Plzeňský kraj
12.96319,49.53543,"26","50.791", ,řešeno,Horšovský Týn,Plzeňský kraj
12.95,49.53001,"26","51.973", ,řešeno,Horšovský Týn,Plzeňský kraj
12.88622,49.49848,"26","57.944", ,řešeno,Březí u Meclova,Plzeňský kraj
12.88426,49.49671,"26","58.186", ,řešeno,Březí u Meclova,Plzeňský kraj
13.09602,49.59309,"26","37.644", ,řešeno,Holýšov,Plzeňský kraj
13.0955,49.59319,"26","37.68", ,řešeno,Holýšov,Plzeňský kraj
13.09385,49.59278,"26","37.81", ,řešeno,Holýšov,Plzeňský kraj
13.09195,49.5917,"26","37.991", ,řešeno,Holýšov,Plzeňský kraj
12.90885,49.51315,"26","55.589", ,řešeno,Mašovice u Meclova,Plzeňský kraj
12.89061,49.50202,"26","57.438", ,řešeno,Mračnice,Plzeňský kraj
12.88991,49.50134,"26","57.528", ,řešeno,Mračnice,Plzeňský kraj
12.88954,49.50102,"26","57.572", ,řešeno,Mračnice,Plzeňský kraj
12.94718,49.43513,"22","6.507", ,řešeno,Domažlice,Plzeňský kraj
12.96029,49.42859,"22","7.723", ,řešeno,Domažlice,Plzeňský kraj
13.00687,49.4069,"22","12.118", ,řešeno,Kout na Šumavě,Plzeňský kraj
12.94908,49.43459,"22","6.658", ,řešeno,Domažlice,Plzeňský kraj
13.01316,49.4011,"22","12.91", ,řešeno,Kout na Šumavě,Plzeňský kraj
13.02878,49.39224,"22","14.47", ,řešeno,Kdyně,Plzeňský kraj
13.03006,49.39186,"22","14.57", ,řešeno,Kdyně,Plzeňský kraj
13.02994,49.39176,"22","14.566", ,řešeno,Kdyně,Plzeňský kraj
13.02361,49.393,"22","14.088", ,řešeno,Kdyně,Plzeňský kraj
13.00266,49.41099,"22","11.57", ,řešeno,Kout na Šumavě,Plzeňský kraj
13.04851,49.54603,"26","44.356", ,řešeno,Vránov,Plzeňský kraj
13.04813,49.54569,"26","44.394", ,řešeno,Vránov,Plzeňský kraj
12.88044,49.48519,"26","59.529", ,řešeno,Březí u Meclova,Plzeňský kraj
12.8717,49.44863,"26","63.784", ,řešeno,Draženov,Plzeňský kraj
12.87125,49.46102,"26","62.334", ,řešeno,Draženov,Plzeňský kraj
12.89397,49.50506,"26","57.021", ,řešeno,Mračnice,Plzeňský kraj
13.02956,49.39195,"22","14.533", ,řešeno,Kdyně,Plzeňský kraj
12.87359,49.44381,"26","64.339", ,řešeno,Újezd u Domažlic,Plzeňský kraj
12.87682,49.42128,"26","67.212", ,řešeno,Havlovice u Domažlic,Plzeňský kraj
12.86955,49.45971,"26","62.525", ,řešeno,Draženov,Plzeňský kraj
12.87595,49.4209,"26","67.288", ,řešeno,Havlovice u Domažlic,Plzeňský kraj
12.86143,49.40555,"26","69.354", ,řešeno,Babylon,Plzeňský kraj
